feature_ids	NP_10m_2_trimm_paired_expression	NP_10m_3_trimm_paired_expression	NP_10m_4_trimm_paired_expression	N_10m_2_trimm_paired_expression	N_10m_4_trimm_paired_expression	N_10m_3_trimm_paired_expression	NP_1hr_1_trimm_paired_expression	NP_1hr_2_trimm_paired_expression	NP_1hr_3_trimm_paired_expression	N_1hr_2_trimm_paired_expression	N_1hr_3_trimm_paired_expression	N_1hr_4_trimm_paired_expression
10000_gene	5.82958003309049	4.336930777883741	5.9808907819184896	5.145952982979304	6.336964712869897	5.055267254874482	4.549178244544176	6.09962561851437	4.3430791819008	4.44550687470322	6.13271486964726	5.747705919975484
10001_gene	1.242514284554396	1.6101777155168786	1.468834349371359	1.879011183015298	2.0991727555619812	2.2440146139224417	1.6537039929964985	2.0885224342680555	1.2731949768994142	2.529705704726324	2.1476383539800583	2.24874127128985
10002_gene	5.665158760479029	5.594386942238467	6.462618000099994	7.125731393208257	6.78209340669714	6.855494586887961	7.426124213908899	8.238011918674466	6.544870244911217	5.594120787464779	6.690384285909301	6.286835703051138
10003_gene	0.0	0.0	0.0	0.0	0.10392111654197926	0.17486530457026597	0.0	0.0	0.0	0.0	0.0	0.0
10004_gene	2.434306335921638	2.3873295991822907	2.8847233891806074	3.857048526915096	3.728786746806338	3.7271188698636153	3.222325846886928	2.8373606499100292	3.0434418661284717	3.8402588372227635	3.7871518953756356	3.470219586458453
10005_gene	1.1202363894812135	0.4211988194364405	1.1718369921431286	1.662116438093799	1.534532829888596	1.325948621553862	0.9626672537466876	1.3188866271805857	0.9416422340230322	0.9979102803852345	1.3666789582946781	1.5026875487802414
10006_gene	0.0	0.12248080789043118	0.0	0.044514074777539075	0.060625046817493915	0.0	0.0	0.0	0.0	0.0	0.0	0.10360962485395274
10007_gene	0.3416884649780897	0.055360483419734735	0.3130526720802918	0.5184396301925887	0.43650887940219174	0.2892805014231915	0.5658322745779689	0.0	0.7681865413645336	0.24173032064941669	0.5368355122199563	0.037096550064928624
10008_gene	3.0273899710691894	2.2206630645428995	2.941610874678947	2.9012658290848177	2.8108238878564342	2.841653994496772	2.4634292832698743	2.703533916670743	2.755784841540606	1.8524495931756761	2.62922070049901	2.2315885751431965
10009_gene	1.0274047363607666	0.9526500234977293	1.0707246678789535	1.7387441571339184	1.4998212077739999	1.7887591406288703	1.1563065391217069	1.1361464381540667	1.0206381300157794	1.0265634478538488	1.3837487885360207	1.0660566513580096
1000_gene	6.841767095079616	7.015741263569242	6.855663457585308	7.863692841938162	7.266011658157732	7.767374393942629	6.237365200117281	7.024437588279025	5.948795090956095	7.7513921494924345	7.468543116080023	8.296010556778047
10010_gene	3.8774849820084647	3.624175436041515	3.8434904721747363	5.240074870922713	5.217320228349947	5.337800663718602	4.056675309666492	4.193658827988169	4.162848939122209	5.024267911202865	4.988156422198743	5.202522763530796
10011_gene	5.09053994990478	4.098799749790968	5.522508512870215	4.55230579820878	5.45406475726493	4.368986953100775	4.0506138816916835	4.934709305464576	3.9251888726800326	3.9075891112157146	5.6736392962415305	5.026228943777537
10012_gene	3.3223288057399047	2.3454136340730565	3.3564446337626785	3.5654651944112965	3.8217787414182696	3.200169128921062	3.062490240092045	3.12081182598984	2.759363371099432	2.8709719159281337	4.011502132336323	3.4444955474311176
10013_gene	4.1810964122798016	4.292901393684989	4.027265353585458	4.653063669598129	4.711019887737715	5.204883524141801	3.521550648596414	4.152153389708413	3.5379633666659758	4.503212401566223	4.1173496892245	4.894490920212018
10014_gene	0.0	0.0	0.0	0.0	0.06930526862385235	0.0	0.0	0.0	0.0	0.11196538985366043	0.0	0.0
10015_gene	0.4506124990515017	0.18975900505650756	0.4061028315136629	0.11033914054520039	0.11965939602114833	0.2887699291939299	0.0	0.16495034234611128	0.20296974011552218	0.31905060407735036	0.11894699899142085	0.0
10016_gene	0.29272336554420897	0.4085365399105701	0.34077662630326194	0.3816724530607242	0.0	0.4704475813407022	0.0	0.34083463129033587	0.0	0.20930276976646137	0.32921628246277596	0.1488379802166023
10017_gene	0.4508202490590852	1.1324368525826278	0.8394216566090789	0.5860777659134135	0.746711963645866	0.6789709771793719	0.0	0.5131368653741821	0.1053959150878447	0.6202001698101862	0.845687756856332	0.9017260456826389
