feature_ids	NP_10m_2_trimm_paired_expression	NP_10m_3_trimm_paired_expression	NP_10m_4_trimm_paired_expression	N_10m_2_trimm_paired_expression	N_10m_4_trimm_paired_expression	N_10m_3_trimm_paired_expression	NP_1hr_1_trimm_paired_expression	NP_1hr_2_trimm_paired_expression	NP_1hr_3_trimm_paired_expression	N_1hr_2_trimm_paired_expression	N_1hr_3_trimm_paired_expression	N_1hr_4_trimm_paired_expression
387_gene	1.2423323849625676	1.6814114826274087	1.6585108466214202	1.6557328329881655	1.7617677933034517	1.935281332916314	1.4500615102299645	1.3751267552087332	1.2636191799177157	1.7159948167690797	1.5007057002415498	1.6030634580288114
3880_gene	0.0	0.0	0.0	0.0	0.0	0.08623212190711624	0.0	0.0	0.0	0.0	0.0	0.0
3881_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3882_gene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18013130763404225	0.11429372218701929
3883_gene	4.8542882970154535	3.885108780955096	5.1212440168452416	4.382381659386902	5.677765130736716	4.505301539547911	4.697716559791735	5.776426899743999	4.434513808209623	4.475130744872425	5.497824794646231	5.187281079969504
3884_gene	1.6936867743481376	1.6780475594284054	1.7519341164497642	2.181253970114831	1.8040915676143665	2.481242875840717	1.8555237351890557	2.052251720861618	2.309480355637403	2.570800734707621	1.7515022839271757	2.6243554791722454
3885_gene	1.0144217125564345	0.5924048900012616	1.4201940229203163	1.637397871819483	1.9800794231439256	1.8266314621138198	0.9976963418298795	1.9549355254509608	1.043114187285367	1.270284336248038	1.7183550497357147	1.993702255396347
3886_gene	3.6302324635207035	3.738043281488621	4.2393119569720925	3.496358803160155	4.488024815551045	3.5251013055700913	3.901317582768853	4.375323562143546	3.7234366753495407	2.1034946183493015	3.5817110926295253	2.8799727185726125
3887_gene	4.53420469413358	1.425026323863275	4.502862157017057	4.123796043095399	5.138165863807269	3.884146190026926	3.8249918251071024	5.190221186201817	3.755368747701207	4.117540709260074	4.340939413982322	4.326030475085056
3888_gene	8.054772222427768	6.933176456443452	7.913289458003972	6.871465741518362	7.334902015813604	7.136422470557607	6.918471844216133	7.929885316503601	6.299519533601842	5.9177949852369895	7.073785600484638	6.920429916200428
3889_gene	0.3459458688433072	1.0250734570864668	0.7091000285583064	1.2201590504089252	1.296411005441019	1.27638529540882	0.9583594074443622	0.6187451547052373	0.5579658367375687	1.2169781449168404	1.089980098607514	1.513633239427078
388_gene	0.81090288319021	0.12383435762148028	0.7313527048316151	1.0599394369810538	1.2116738741800401	1.2537158239002204	0.1258917511564301	1.0832528609532122	0.2065194519419296	0.9207361415214097	0.14937123832473306	0.8557951993420376
3890_gene	3.092417533872707	2.9704752653092346	3.266784292337242	3.1011057694972552	2.9112215989433605	3.04486130202838	3.143961339496021	3.017393000986543	3.1040361788951736	3.1801620270044415	2.8360935910650746	1.5609110498626695
